PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2030,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2031,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2032,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2033,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2034,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2035,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2036,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2037,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2038,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2039,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2040,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2041,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2042,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2043,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2044,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2045,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2046,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2047,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2048,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2049,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2050,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2051,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2052,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2053,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2054,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_INORG,COLL_INORG,,1,2055,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2021,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2022,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2023,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2024,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2025,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2026,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2027,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2028,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2029,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2030,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2031,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2032,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2033,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2034,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2035,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2036,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2037,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2038,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2039,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2040,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2041,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2042,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2043,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2044,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2045,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2046,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2047,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2048,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2049,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2050,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2051,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2052,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2053,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2054,,,,,,1
OutputActivityRatio,LTS,JAM,OSS_ORG,COLL_ORG,,1,2055,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2021,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2022,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2023,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2024,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2025,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2026,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2027,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2028,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2029,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2030,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2031,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2032,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2033,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2034,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2035,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2036,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2037,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2038,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2039,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2040,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2041,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2042,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2043,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2044,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2045,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2046,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2047,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2048,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2049,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2050,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2051,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2052,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2053,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2054,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_BLEND,COLL_BLEND,,1,2055,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2021,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2022,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2023,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2024,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2025,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2026,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2027,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2028,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2029,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2030,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2031,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2032,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2033,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2034,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2035,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2036,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2037,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2038,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2039,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2040,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2041,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2042,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2043,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2044,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2045,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2046,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2047,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2048,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2049,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2050,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2051,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2052,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2053,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2054,,,,,,1
OutputActivityRatio,LTS,JAM,NO_OSS_NO_COLL,NO_COLL,,1,2055,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2021,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2022,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2023,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2024,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2025,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2026,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2027,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2028,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2029,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2030,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2031,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2032,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2033,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2034,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2035,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2036,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2037,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2038,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2039,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2040,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2041,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2042,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2043,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2044,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2045,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2046,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2047,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2048,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2049,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2050,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2051,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2052,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2053,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2054,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_DCOLL,INORGSS,,1,2055,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2021,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2022,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2023,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2024,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2025,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2026,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2027,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2028,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2029,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2030,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2031,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2032,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2033,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2034,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2035,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2036,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2037,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2038,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2039,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2040,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2041,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2042,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2043,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2044,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2045,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2046,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2047,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2048,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2049,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2050,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2051,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2052,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2053,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2054,,,,,,1
OutputActivityRatio,LTS,JAM,ORG_DCOLL,ORGSS,,1,2055,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2021,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2022,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2023,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2024,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2025,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2026,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2027,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2028,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2029,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2030,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2031,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2032,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2033,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2034,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2035,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2036,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2037,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2038,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2039,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2040,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2041,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2042,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2043,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2044,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2045,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2046,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2047,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2048,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2049,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2050,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2051,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2052,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2053,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2054,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_DCOLL,NOSS,,1,2055,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2021,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2022,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2023,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2024,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2025,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2026,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2027,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2028,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2029,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2030,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2031,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2032,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2033,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2034,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2035,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2036,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2037,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2038,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2039,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2040,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2041,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2042,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2043,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2044,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2045,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2046,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2047,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2048,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2049,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2050,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2051,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2052,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2053,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2054,,,,,,1
OutputActivityRatio,LTS,JAM,BLEND_NO_COLL,NOSS,,1,2055,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2021,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2022,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2023,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2024,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2025,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2026,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2027,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2028,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2029,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2030,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2031,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2032,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2033,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2034,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2035,,,,,,1
OutputActivityRatio,LTS,JAM,INORG_SS,TSW,,1,2036,,,,,,1
